"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","ar_target_path","ar_status","ar_sha256","ar_qa","fa_IR_target_path","fa_IR_status","fa_IR_sha256","fa_IR_qa","paired_acceptance"
"OLP-0408","408","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","5e8e509437c77846b7ec17bdc55a8c960fcd45cffc363a55830ebc76ac6b03fe","503","25","31","true","true","408","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Syntax and Semantics","","10","content/normal-modal-logic/syntax-and-semantics/introduction.tex|content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex|content/normal-modal-logic/syntax-and-semantics/substitution.tex|content/normal-modal-logic/syntax-and-semantics/relational-models.tex|content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex|content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex|content/normal-modal-logic/syntax-and-semantics/modal-validity.tex|content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex|content/normal-modal-logic/syntax-and-semantics/schemas.tex|content/normal-modal-logic/syntax-and-semantics/entailment.tex","","1","content/normal-modal-logic/normal-modal-logic.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","ACCEPTED","8F31DBFC1BCC84458CAB71E47561A0EE485D5134D75ECC9CD703165DA2532EB1","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","ACCEPTED","6F563F8DA0586F34AEE52C701E33702D67BAEC7D86990EFD7B92ED885B89BC26","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0409","409","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/introduction.tex","42c2f00e8f81aab33744c17ecd192e38262a12cffa935cabb079a56e541618e2","4962","98","723","true","true","409","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","2","document:1|enumerate:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","35","locale/ar/content/normal-modal-logic/syntax-and-semantics/introduction.tex","ACCEPTED","DEC0F1A2CEFC853AF7ABFA606D7DDFEA555A3DA30AD3C686CB54C1AF2CFBE130","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/introduction.tex","ACCEPTED","97061A7E6658111B0327B31EBD80CA2D2B7D543EAC46FBB313084C781F454DD5","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0410","410","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","adacd15035d83e6b193aef874044156015bf168e67966833d5cdb5c064bdce1d","3526","108","320","true","true","410","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","The Language of Basic Modal Logic","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","8","defn:3|document:1|enumerate:2|tagblock:1|tagenumerate:1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","61","locale/ar/content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","ACCEPTED","BA41D7D48E5D1DF74F4CF52B04425E79AB726FDEDD9D79FBEA4BF3DB794BD6C0","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","ACCEPTED","43BB49EF7E1126ED594AA8343AED0082B2557A4619A77B4180BB41AE7560554F","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0411","411","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/substitution.tex","0bb0f93514ff2ac33a6a21dbbf58cbfdcba80f31440588d322ef2b74cb2920c8","4811","102","445","true","true","411","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Simultaneous Substitution","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","5","align*:1|defn:1|document:1|enumerate:1|ex:1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","51","locale/ar/content/normal-modal-logic/syntax-and-semantics/substitution.tex","ACCEPTED","87500D0764B0D13A35DDB2EB2EBAB4ED771FD829123C5C4199C84D71209B0BCC","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/substitution.tex","ACCEPTED","1D4E87EBFC632CB221C1285EA8EA30D15049AD2834E576FAB7B8ECCA002B10F4","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0412","412","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/relational-models.tex","44275ea8cfe80a1e854fbc630dd3d5e37ead7e8b0223baa0fe6df4e23b806f77","2161","58","270","true","true","412","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Relational Models","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","6","center:1|defn:1|document:1|enumerate:1|figure:1|tikzpicture:1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","2","0","26","locale/ar/content/normal-modal-logic/syntax-and-semantics/relational-models.tex","ACCEPTED","AA27E680EA3CA850067CD12E72CB4A9B290E616B1404DB37033F2FFF89AA6B5D","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/relational-models.tex","ACCEPTED","F789447449E4043B349105CA84A9F9C6631C407D2CFFF664CE0401BFB3BF5DA5","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0413","413","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","082e6f52306e829ab4b612be9237998cf1d08bec190f972d849b8f6b5e74e8cc","5344","127","634","true","true","413","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Truth at a World","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","14","defn:1|document:1|enumerate:5|prob:2|probtag:2|proof:1|prop:1|tagblock:1","0","0","1","1","0","1","0","0","0","2","1","0","0","0","3","0","118","locale/ar/content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","ACCEPTED","B003161E030BD87CFE9F30E0DBCA8DC3E9B9B2E65DD1D9A729E21E4C624C7A84","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","ACCEPTED","FCD1E4F44EE767B0B73FE5FFDB368960A4CD3A544D303EEC4D36A603A8FE76A2","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0414","414","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","d5de1040475bc5914585dddbf1d0a6988b91b47370448007d5b8d6149b8155aa","3244","85","401","true","true","414","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Truth in a Model","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","10","center:1|defn:1|document:1|enumerate:3|prob:1|proof:1|prop:1|tikzpicture:1","0","0","1","1","0","1","0","0","0","1","1","0","1","0","2","0","64","locale/ar/content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","ACCEPTED","72038747BB73A8B91CF28DE1E3F280056D7A418907D8DBEBA8B88D7FC8D22D39","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","ACCEPTED","F0659EE87F2084A139DD15359EF9A253412C44A1069DAFC0FAA9093F97EDF718","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0415","415","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","23df39bee4d4509f5b47252de718b4d838a2c05d92e7de008104b0bb5daa6a4f","2992","79","388","true","true","415","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Validity","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","9","defn:1|document:1|enumerate:1|explain:1|prob:2|proof:1|prop:2","0","0","1","1","0","2","0","0","0","2","1","0","0","0","0","0","46","locale/ar/content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","ACCEPTED","3831EF105DE97D65AB4B5A262889870AA54738A7998F455AA6F464B6BE06DA20","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","ACCEPTED","2D656B719E5B5DD39BE9A7EC428315F5D340C8EF5A7C4F8C33AB31F195DDDCAC","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0416","416","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","66c19333c30bef87cdcab48001ee3ade880047253538863ba985d33ddbc34905","6893","161","651","true","true","416","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Tautological Instances","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","14","align*:6|defn:1|document:1|enumerate:1|explain:1|lem:1|proof:2|prop:1","0","0","1","1","0","1","1","0","0","0","2","0","0","0","1","0","56","locale/ar/content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","ACCEPTED","56F7375BA5E4C7BF6F73A86A6717C5BE805F7BE63BB518D552ACBE3B184567AC","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","ACCEPTED","4C242CB9E1A44CE7F7ADE7CD7D233FE39B7C002D32D2DA17E03DD0372A41072F","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0417","417","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/schemas.tex","5c9f569fbee942e71c14aab2686c1d8034a553e2ae7c92b2afcaa1cebd66cef7","6644","183","812","true","true","417","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Schemas and Validity","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","23","defn:2|document:1|enumerate:3|equation*:2|prob:6|proof:3|prop:4|table:1|tabular:1","0","0","1","2","0","4","0","0","0","6","3","0","0","0","3","0","89","locale/ar/content/normal-modal-logic/syntax-and-semantics/schemas.tex","ACCEPTED","032B6477EC96227771A404310FE2A8D4DB07BAAC910769A8AAC797729048F640","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/schemas.tex","ACCEPTED","615C3CA4DCF8050AB85BDF94966BEB2568D11F96ACB11E21D9F5D8B9F17D3C35","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0418","418","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/entailment.tex","101130800880b56a39c7d9dea583488c625739deceeaa402e90fd22d47962a05","3491","86","428","true","true","418","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Entailment","nml","0","","","1","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","0","","9","center:1|defn:1|document:1|ex:1|explain:1|figure:1|prob:2|tikzpicture:1","0","0","1","1","0","0","0","0","1","2","0","1","1","0","1","0","63","locale/ar/content/normal-modal-logic/syntax-and-semantics/entailment.tex","ACCEPTED","54E9E547944AE4629650123050C049A4D26F75291CAF6BC1748C3E2C12DDBC51","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/entailment.tex","ACCEPTED","F4218D393E0F4C4E5736C217BA8CDE7E4CF5DD7D0671114590F9E03B346F99B6","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0419","419","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/frame-definability.tex","8fa74ca1a369c2dbd54bf32a2f71f1568a5a4138f15378624998ce37e2a70153","439","22","24","true","true","419","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Frame Definability","","7","content/normal-modal-logic/frame-definability/introduction.tex|content/normal-modal-logic/frame-definability/properties-accessibility.tex|content/normal-modal-logic/frame-definability/frames.tex|content/normal-modal-logic/frame-definability/definability.tex|content/normal-modal-logic/frame-definability/first-order-definability.tex|content/normal-modal-logic/frame-definability/equivalence-S5.tex|content/normal-modal-logic/frame-definability/second-order-definability.tex","","1","content/normal-modal-logic/normal-modal-logic.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/normal-modal-logic/frame-definability/frame-definability.tex","ACCEPTED","C16A4C2C39CCC89DC087A2ED5134FC42F12AB84605FA9F41E7F9D1BD7C9FA1CD","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/frame-definability.tex","ACCEPTED","C28E0D96819EC0088854DE3E289F747A5AC2E3653EFCAAA43015A3D770C44CAF","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0420","420","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/introduction.tex","9a12846cc6aec1571d7bea28a1006355fd1701ae4fee0118742210179589dfa9","2939","60","462","true","true","420","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","51","locale/ar/content/normal-modal-logic/frame-definability/introduction.tex","ACCEPTED","EFA46AB276B5967A5AFF2209D98D746DFFE819B4DE6017A5EF28C429B33EBFD6","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/introduction.tex","ACCEPTED","394D3C5FCBBC1190790FD53451E827259E56A12DB421DEEBD608F7716E9BF2E4","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0421","421","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/properties-accessibility.tex","6934aac16103b285862b4c8619a88082d92d60dfb66f0a5c93ed746b52316d20","8096","192","933","true","true","421","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Properties of Accessibility Relations","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","16","array:1|center:1|document:1|enumerate:1|figure:1|prob:3|proof:1|prop:1|table:2|tabular:2|thm:1|tikzpicture:1","0","0","1","0","1","1","0","0","0","3","1","1","1","0","9","0","97","locale/ar/content/normal-modal-logic/frame-definability/properties-accessibility.tex","ACCEPTED","5F89A4B65140BF2ABBAFACF737934538A8474206304AFBD281FDC52B7C36DC24","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/properties-accessibility.tex","ACCEPTED","864162301140174D43F9E6CEDD1DF13FC31648C25E56E2088D727017B7D836C6","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0422","422","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/frames.tex","e53b6addd368a8e69f4ca6df17fdc151634ef3b235c582f0195a453f0f35de27","1844","50","254","true","true","422","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Frames","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","4","defn:2|document:1|rem:1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","27","locale/ar/content/normal-modal-logic/frame-definability/frames.tex","ACCEPTED","6F8F52AF73FA8FA31DA47A658ECB2F0746BDC89A356181F65FE85D532A53955A","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/frames.tex","ACCEPTED","CCA5FCC0176239E2EE7FEA40A7A9AA0A1D15326AEDB52304EA02ACD824100C13","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0423","423","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/definability.tex","072dfd4f743977f825a23d779ca9236013811255aee629948a92b96bfb4cbefd","7953","168","1149","true","true","423","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Frame Definability","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","12","cor:2|defn:1|document:1|enumerate:2|prob:2|proof:2|prop:1|thm:1","0","0","1","1","1","1","0","2","0","2","2","0","0","0","9","0","141","locale/ar/content/normal-modal-logic/frame-definability/definability.tex","ACCEPTED","A3D73C0164BD133A321E25C9868FF3B0B71CE734B78E84957FAC8DD0A41251C2","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/definability.tex","ACCEPTED","DF223D69EFFB6E686C02A9BBC44B11F706EE7FE546B4B3705E06F08CF164FD50","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0424","424","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/first-order-definability.tex","2c0b37bf344b0cd2841ca978e5f2999c1173694c45709dee037c887c5e91c5a1","3982","88","555","true","true","424","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","First-order Definability","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","3","defn:1|document:1|equation:1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","53","locale/ar/content/normal-modal-logic/frame-definability/first-order-definability.tex","ACCEPTED","F37281CCBDEA1E2BAB04543617A070FC80492DB024B8F6C8DA614A20BCD0C343","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/first-order-definability.tex","ACCEPTED","FD165BCCE88ECA3DC6BB24696AAA35F0514EA9CE99E7C7AA53564A712893A8BA","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0425","425","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/equivalence-S5.tex","8e65223dede5d8d51bcb8416f051f72b483f092fbc48a78f7039be70ee13935d","5886","144","737","true","true","425","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","nml","0","","","1","content/normal-modal-logic/frame-definability/frame-definability.tex","0","","15","defn:1|document:1|enumerate:4|figure:1|prob:1|proof:2|prop:3|scope:1|tikzpicture:1","0","0","1","1","0","3","0","0","0","1","2","1","1","0","4","0","69","locale/ar/content/normal-modal-logic/frame-definability/equivalence-S5.tex","ACCEPTED","ADE534A6DAEA1F9AAA45EBDE4D4C81425960660FEBD5373A341A593B98055F52","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/normal-modal-logic/frame-definability/equivalence-S5.tex","ACCEPTED","6285999D22ECCF3A7CA86EB93728EA58A0B17E912F846FECF7895E1D642F3CF2","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
