"unit_id","stable_order","source_commit","source_path","source_sha256","ar_branch","ar_target_path","ar_status","fa_branch","fa_target_path","fa_status","shared_cursor_after","qa_state"
"OLP-0387","387","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/syntax-and-semantics/formulas.tex","8001A85D62CFF1F3207E029DBFCF21EF8D8581BE0A0E50FFD6CD5EC87CC1BD38","codex/openlogic-ar","locale/ar/content/many-valued-logic/syntax-and-semantics/formulas.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/syntax-and-semantics/formulas.tex","ACCEPTED","OLP-0388","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0388","388","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/syntax-and-semantics/matrices.tex","A4B18492278743DEE4B6DF353C9CFD427F153EB499561B546998138370224644","codex/openlogic-ar","locale/ar/content/many-valued-logic/syntax-and-semantics/matrices.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/syntax-and-semantics/matrices.tex","ACCEPTED","OLP-0389","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0389","389","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/syntax-and-semantics/valuations-sat.tex","97290AAC82C2C9F18CAB5C5207AA29BB556270F42378D41E9A9AEB301742438A","codex/openlogic-ar","locale/ar/content/many-valued-logic/syntax-and-semantics/valuations-sat.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/syntax-and-semantics/valuations-sat.tex","ACCEPTED","OLP-0390","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0390","390","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/syntax-and-semantics/semantic-notions.tex","B0D2713E104A374B3AFC7C351B18CDC6F8270A5804161C97BE024CA273BD2DF9","codex/openlogic-ar","locale/ar/content/many-valued-logic/syntax-and-semantics/semantic-notions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/syntax-and-semantics/semantic-notions.tex","ACCEPTED","OLP-0391","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0391","391","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/syntax-and-semantics/sublogics.tex","E831E5CE1375C0EA5B2743D8C8C45CF0D8299DDE538CDF46284E34A968C665A1","codex/openlogic-ar","locale/ar/content/many-valued-logic/syntax-and-semantics/sublogics.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/syntax-and-semantics/sublogics.tex","ACCEPTED","OLP-0392","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0392","392","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/three-valued-logics.tex","8015AD7F225F913AA068BD9E9CBA20B78B35E0B3844C60FE8A3989F6C2D9AC74","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/three-valued-logics.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/three-valued-logics.tex","ACCEPTED","OLP-0393","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0393","393","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/introduction.tex","3C037AAF7BCD3D7986C15CCFF60ECF1763AFABBAF0E2BE4C5A8961DE46382EEF","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/introduction.tex","ACCEPTED","OLP-0394","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0394","394","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/lukasiewicz.tex","F4F46FAB1263AB5437FC91964CF3E61A658CA18F5739C520A43F4E45F669F2AB","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/lukasiewicz.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/lukasiewicz.tex","ACCEPTED","OLP-0395","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0395","395","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/kleene.tex","5630D9CB5C6A43DDE8E85791827E95326EA0258B9BE9AECBEF3E89EE098CB376","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/kleene.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/kleene.tex","ACCEPTED","OLP-0396","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0396","396","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/goedel.tex","DE6E29F7CF74C9EE8288354943E960DF3CCB3F50EBAA2921442B20C9ADAC13BF","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/goedel.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/goedel.tex","ACCEPTED","OLP-0397","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0397","397","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/three-valued-logics/multiple-designation.tex","105D956C622E310BF3039FAA57D0FB5604531A143CC8C7BCF3C48D26EE038A09","codex/openlogic-ar","locale/ar/content/many-valued-logic/three-valued-logics/multiple-designation.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/three-valued-logics/multiple-designation.tex","ACCEPTED","OLP-0398","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0398","398","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/infinite-valued-logics/infinite-valued-logics.tex","FB04E81A62757C4D33472613879B832AAAB480E9BE4F9E8B7396299017352921","codex/openlogic-ar","locale/ar/content/many-valued-logic/infinite-valued-logics/infinite-valued-logics.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/infinite-valued-logics/infinite-valued-logics.tex","ACCEPTED","OLP-0399","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0399","399","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/infinite-valued-logics/introduction.tex","AFFD39B02580135E472D159F31CBE2A5805F344A9EAB515A4BCE7FD18999889E","codex/openlogic-ar","locale/ar/content/many-valued-logic/infinite-valued-logics/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/infinite-valued-logics/introduction.tex","ACCEPTED","OLP-0400","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0400","400","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/infinite-valued-logics/lukasiewicz.tex","3B6867D8660841A2E8CE81B27726E0848EFB71629EDD19AA77FD8CBC638ED543","codex/openlogic-ar","locale/ar/content/many-valued-logic/infinite-valued-logics/lukasiewicz.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/infinite-valued-logics/lukasiewicz.tex","ACCEPTED","OLP-0401","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0401","401","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/infinite-valued-logics/goedel.tex","E763954137E0C3ED9E2CE32D0ED248BD50E922F7F147FC0506E482878932314B","codex/openlogic-ar","locale/ar/content/many-valued-logic/infinite-valued-logics/goedel.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/infinite-valued-logics/goedel.tex","ACCEPTED","OLP-0402","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0402","402","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/sequent-calculus.tex","DEF8A764C8CB783A86A6704D96AE02529921A0BB30D118B4FE4CFF4AC667CF19","codex/openlogic-ar","locale/ar/content/many-valued-logic/sequent-calculus/sequent-calculus.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/sequent-calculus/sequent-calculus.tex","ACCEPTED","OLP-0403","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0403","403","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/introduction.tex","4077EEE65FB505AB3B97EBFC37616593B555252FAFBBBEBE0413981E0988BBE3","codex/openlogic-ar","locale/ar/content/many-valued-logic/sequent-calculus/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/sequent-calculus/introduction.tex","ACCEPTED","OLP-0404","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0404","404","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/rules-and-proofs.tex","BC7F60E5E64AD1000DB484141861723F90D7EEE4316D1885263C3DB652089972","codex/openlogic-ar","locale/ar/content/many-valued-logic/sequent-calculus/rules-and-proofs.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/sequent-calculus/rules-and-proofs.tex","ACCEPTED","OLP-0405","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0405","405","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/structural-rules.tex","56CFF0E33DCC908B72E501CD49A7DD69F0A70E4B74DCD2B84E9A18494848AF14","codex/openlogic-ar","locale/ar/content/many-valued-logic/sequent-calculus/structural-rules.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/sequent-calculus/structural-rules.tex","ACCEPTED","OLP-0406","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0406","406","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/propositional-rules.tex","0D74A6C4BA24D5178D205FD05971DD4684E3D8FCDAE367878AB857E3A54513B6","codex/openlogic-ar","locale/ar/content/many-valued-logic/sequent-calculus/propositional-rules.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/many-valued-logic/sequent-calculus/propositional-rules.tex","ACCEPTED","OLP-0407","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0407","407","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/normal-modal-logic.tex","E388C5BD59B5F2AC9FEE081E6645262CFD0361CDC72D3E1D6F51F07788F87077","codex/openlogic-ar","locale/ar/content/normal-modal-logic/normal-modal-logic.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/normal-modal-logic.tex","ACCEPTED","OLP-0408","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0408","408","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","5E8E509437C77846B7EC17BDC55A8C960FCD45CFFC363A55830EBC76AC6B03FE","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/syntax-and-semantics.tex","ACCEPTED","OLP-0409","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0409","409","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/introduction.tex","42C2F00E8F81AAB33744C17ECD192E38262A12CFFA935CABB079A56E541618E2","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/introduction.tex","ACCEPTED","OLP-0410","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0410","410","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","ADACD15035D83E6B193AEF874044156015BF168E67966833D5CDB5C064BDCE1D","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/language-modal-logic.tex","ACCEPTED","OLP-0411","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0411","411","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/substitution.tex","0BB0F93514FF2AC33A6A21DBBF58CBFDCBA80F31440588D322EF2B74CB2920C8","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/substitution.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/substitution.tex","ACCEPTED","OLP-0412","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0412","412","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/relational-models.tex","44275EA8CFE80A1E854FBC630DD3D5E37EAD7E8B0223BAA0FE6DF4E23B806F77","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/relational-models.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/relational-models.tex","ACCEPTED","OLP-0413","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0413","413","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","082E6F52306E829AB4B612BE9237998CF1D08BEC190F972D849B8F6B5E74E8CC","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/truth-at-w.tex","ACCEPTED","OLP-0414","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0414","414","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","D5DE1040475BC5914585DDDBF1D0A6988B91B47370448007D5B8D6149B8155AA","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/truth-in-model.tex","ACCEPTED","OLP-0415","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0415","415","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","23DF39BEE4D4509F5B47252DE718B4D838A2C05D92E7DE008104B0BB5DAA6A4F","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/modal-validity.tex","ACCEPTED","OLP-0416","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0416","416","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","66C19333C30BEF87CDCAB48001EE3ADE880047253538863BA985D33DDBC34905","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/tautological-instances.tex","ACCEPTED","OLP-0417","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0417","417","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/schemas.tex","5C9F569FBEE942E71C14AAB2686C1D8034A553E2AE7C92B2AFCAA1CEBD66CEF7","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/schemas.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/schemas.tex","ACCEPTED","OLP-0418","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0418","418","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/entailment.tex","101130800880B56A39C7D9DEA583488C625739DECEEAA402E90FD22D47962A05","codex/openlogic-ar","locale/ar/content/normal-modal-logic/syntax-and-semantics/entailment.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/entailment.tex","ACCEPTED","OLP-0419","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0419","419","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/frame-definability.tex","8FA74CA1A369C2DBD54BF32A2F71F1568A5A4138F15378624998CE37E2A70153","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/frame-definability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/frame-definability.tex","ACCEPTED","OLP-0420","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0420","420","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/introduction.tex","9A12846CC6AEC1571D7BEA28A1006355FD1701AE4FEE0118742210179589DFA9","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/introduction.tex","ACCEPTED","OLP-0421","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0421","421","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/properties-accessibility.tex","6934AAC16103B285862B4C8619A88082D92D60DFB66F0A5C93ED746B52316D20","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/properties-accessibility.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/properties-accessibility.tex","ACCEPTED","OLP-0422","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0422","422","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/frames.tex","E53B6ADDD368A8E69F4CA6DF17FDC151634EF3B235C582F0195A453F0F35DE27","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/frames.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/frames.tex","ACCEPTED","OLP-0423","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0423","423","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/definability.tex","072DFD4F743977F825A23D779CA9236013811255AEE629948A92B96BFB4CBEFD","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/definability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/definability.tex","ACCEPTED","OLP-0424","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0424","424","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/first-order-definability.tex","2C0B37BF344B0CD2841CA978E5F2999C1173694C45709DEE037C887C5E91C5A1","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/first-order-definability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/first-order-definability.tex","ACCEPTED","OLP-0425","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0425","425","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/equivalence-S5.tex","8E65223DEDE5D8D51BCB8416F051F72B483F092FBC48A78F7039BE70EE13935D","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/equivalence-S5.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/equivalence-S5.tex","ACCEPTED","OLP-0426","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0426","426","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/frame-definability/second-order-definability.tex","94E8A7AA4E08B6783C65C18A10192DD49F82B14ACBD1133DD3830ABB6F324CE0","codex/openlogic-ar","locale/ar/content/normal-modal-logic/frame-definability/second-order-definability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/frame-definability/second-order-definability.tex","ACCEPTED","OLP-0427","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0427","427","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/axioms-systems/axioms-systems.tex","E914516589D120A2AA25BBA0CB22C79853F972C93831EE984CF1C317A7F4E872","codex/openlogic-ar","locale/ar/content/normal-modal-logic/axioms-systems/axioms-systems.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/normal-modal-logic/axioms-systems/axioms-systems.tex","ACCEPTED","OLP-0428","PASS_STATIC_SEMANTIC_SOURCE_CARRIER_EXPANSION_MORPHOLOGY_UNICODE_PAIRED_DIRECT_FILE_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
